,date,price_pesos,exchange,price_usd,gas_price,coal_price,gas_rate,coal_rate,log_price
4439,2019-06-15,8692.508189166667,51.96540000000001,167.27492118152975,10.0423778769158,2.9077416766947457,16.65690369668732,57.52743530218702,3.8798506815286973
4440,2019-06-16,5876.800358083333,51.96540000000001,113.09064027378474,10.0423778769158,2.9077416766947457,11.261340855709461,38.89294608946687,3.704934029887959
4441,2019-06-17,14683.3975335,52.25480000000001,280.9961483634039,10.0423778769158,2.9077416766947457,27.98103714154431,96.63724622292261,4.018022290384933
4442,2019-06-18,8135.413269125001,52.07919999999999,156.2123317778499,10.0423778769158,2.9077416766947457,15.55531306354562,53.72290565901225,3.8473370995764427
4443,2019-06-19,8012.394479291666,51.9104,154.3504669448062,10.0423778769158,2.9077416766947457,15.3699122694445,53.082592646351465,3.8536711253048064
4444,2019-06-20,8427.374656708334,51.436299999999996,163.8409966639967,10.0423778769158,2.9077416766947457,16.314960328331647,56.34647602198148,3.8779244631956264
4445,2019-06-21,5994.623227208333,51.4784,116.44929188180545,10.0423778769158,2.9077416766947457,11.595788697563846,40.04801830064023,3.7735128480173667
4446,2019-06-22,9266.0237885,51.4784,179.9982864366414,10.0423778769158,2.9077416766947457,17.923871083401433,61.903121545943854,3.9082741205818485
4447,2019-06-23,4284.845593708334,51.4784,83.23579586211564,10.0423778769158,2.9077416766947457,8.288454874163616,28.625581333184474,3.6017482766255067
4448,2019-06-24,4697.941448583333,51.37,91.45301632437868,10.0423778769158,2.9077416766947457,9.106709331721104,31.451561552859165,3.619745951573321
4449,2019-06-25,3629.404976541667,51.349700000000006,70.68015931040817,10.0423778769158,2.9077416766947457,7.038189577876685,24.30757858474929,3.532572898035879
4450,2019-06-26,5901.874166666667,51.4487,114.71376665817924,10.0423778769158,2.9077416766947457,11.422968550294181,39.45115468048571,3.7010772360843993
4451,2019-06-27,3391.5775,51.1953,66.24782939058859,10.0423778769158,2.9077416766947457,6.596826986850501,22.78325819709441,3.5097662400693834
4452,2019-06-28,3123.460833333333,51.261,60.93249904085627,10.0423778769158,2.9077416766947457,6.06753697059344,20.95526556888601,3.4855768438655708
4453,2019-06-29,3039.0691666666667,51.261,59.28618572924185,10.0423778769158,2.9077416766947457,5.903600367948884,20.389082773210088,3.4656056155599573
4454,2019-06-30,3764.4575,51.261,73.43706716607167,10.0423778769158,2.9077416766947457,7.3127169746201135,25.25570540005748,3.5477665749968206
4455,2019-07-01,2706.7241666666664,51.0644,53.00608969588728,10.1278112242728,2.891295627757722,5.233716202060553,18.33298856990108,3.428024980561723
4456,2019-07-02,2686.227083333333,51.1291,52.53812571184185,10.1278112242728,2.891295627757722,5.187510366102248,18.171135876751073,3.4247556841067035
4457,2019-07-03,7100.789583333334,51.1653,138.7813534433167,10.1278112242728,2.891295627757722,13.702995678938668,47.99971061795069,3.7298970310482655
4458,2019-07-04,6283.784166666667,51.1012,122.96744825300907,10.1278112242728,2.891295627757722,12.141562034479804,42.530223154099836,3.7340228497223027
4459,2019-07-05,4781.385416666667,51.2114,93.3656454747706,10.1278112242728,2.891295627757722,9.218738719280823,32.29197477366858,3.639620527732402
4460,2019-07-06,3479.929166666667,51.2114,67.95223654628983,10.1278112242728,2.891295627757722,6.709469108530797,23.502348183948467,3.532458815521062
4461,2019-07-07,4216.7825,51.2114,82.34069953174489,10.1278112242728,2.891295627757722,8.130157415888952,28.478824075005548,3.5793325297410874
4462,2019-07-08,7330.3845833333335,51.342000000000006,142.7755947047901,10.1278112242728,2.891295627757722,14.097379141764335,49.38118168688148,3.7758377343286162
4463,2019-07-09,5622.097916666667,51.3423,109.5022606440823,10.1278112242728,2.891295627757722,10.812036107233505,37.873076551844775,3.6928421541667844
4464,2019-07-10,4014.0245833333333,51.4759,77.97871592984937,10.1278112242728,2.891295627757722,7.699463803488143,26.970163542329974,3.5697696739470626
4465,2019-07-11,7358.440833333333,51.2211,143.66034375156593,10.1278112242728,2.891295627757722,14.184737508462106,49.68718603949137,3.765639567940067
4466,2019-07-12,5993.325416666667,51.1499,117.17179147303644,10.1278112242728,2.891295627757722,11.569310375001548,40.52570423727523,3.688735248315956
4467,2019-07-13,5236.167083333333,51.1499,102.3690580691914,10.1278112242728,2.891295627757722,10.107717827900345,35.4059464159953,3.6165256754991026
4468,2019-07-14,2445.4562499999997,51.1499,47.80959982326456,10.1278112242728,2.891295627757722,4.720625095053289,16.535700937763394,3.338844237246132
4469,2019-07-15,2249.49625,51.03029999999999,44.08157996327672,10.1278112242728,2.891295627757722,4.352527805576459,15.246306721482917,3.2793794714656603
4470,2019-07-16,2181.70125,50.8901,42.87083833594354,10.1278112242728,2.891295627757722,4.232981577815868,14.827552715247952,3.2883069683000863
4471,2019-07-17,2176.8383333333336,51.12969999999999,42.574830936487665,10.1278112242728,2.891295627757722,4.203754394083766,14.725173907417279,3.2939224890628704
4472,2019-07-18,2602.8020833333335,51.10909999999999,50.92639242978908,10.1278112242728,2.891295627757722,5.028371017395786,17.613692609248638,3.405517303244601
4473,2019-07-19,3978.8754166666663,51.0271,77.97573086980579,10.1278112242728,2.891295627757722,7.699169064577881,26.969131112434212,3.5624811680106134
4474,2019-07-20,6823.056250000001,51.0271,133.71436452394906,10.1278112242728,2.891295627757722,13.202691239295886,46.24721292427927,3.71984464192748
4475,2019-07-21,4307.828333333334,51.0271,84.42236249626832,10.1278112242728,2.891295627757722,8.335696689718864,29.198799903329206,3.582745488758588
4476,2019-07-22,4032.36875,51.111,78.89434270509284,10.1278112242728,2.891295627757722,7.789870975873924,27.286847442258107,3.5665165011351676
4477,2019-07-23,3559.2295833333333,51.1304,69.6108300215397,10.1278112242728,2.891295627757722,6.873235339804421,24.075998785196788,3.533148353139357
4478,2019-07-24,3857.93875,51.1346,75.4467376297067,10.1278112242728,2.891295627757722,7.449461286253777,26.09443908308252,3.5509968629849715
4479,2019-07-25,4638.403333333334,51.0994,90.77216823159046,10.1278112242728,2.891295627757722,8.962663918344123,31.3949799391447,3.6268738660269615
4480,2019-07-26,2914.7574999999997,51.005599999999994,57.14583300657183,10.1278112242728,2.891295627757722,5.642466248740238,19.76478380762813,3.4630009253054514
4481,2019-07-27,2387.1554166666665,51.005599999999994,46.80182992978549,10.1278112242728,2.891295627757722,4.621119893863934,16.187147893306772,3.3745704060808883
4482,2019-07-28,2287.726666666667,51.005599999999994,44.85246064484423,10.1278112242728,2.891295627757722,4.428643035658944,15.512927911708749,3.352999394609771
4483,2019-07-29,2181.7145833333334,51.0118,42.768821788945566,10.1278112242728,2.891295627757722,4.222908666232221,14.792268690322041,
4484,2019-07-30,2350.23125,50.8347,46.23281439646541,10.1278112242728,2.891295627757722,4.564936428283894,15.990344934848538,3.36892468726276
4485,2019-07-31,2411.983333333333,50.834,47.44823018714508,10.1278112242728,2.891295627757722,4.684944173665912,16.41071557388356,3.3793864120629533
4486,2019-08-01,2826.174166666666,51.1933,55.20593840730461,10.8609986382401,2.6293622141997592,5.082952336715336,20.99594270776665,3.4348352491403618
4487,2019-08-02,1980.76375,51.6,38.38689437984496,10.8609986382401,2.6293622141997592,3.534379817035417,14.599317725240807,3.2930316975163314
4488,2019-08-03,2158.422916666667,51.6,41.82990148578811,10.8609986382401,2.6293622141997592,3.8513863116150957,15.908763448370673,3.332443405866305
